Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,08-05-2003,8.335690150058419,8.509350723801424,7.727879228808265,7.9015398025512695,187943,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,09-05-2003,8.075197684679337,8.162028312683105,7.901537877805261,8.162028312683105,114799,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,12-05-2003,8.162029857522692,8.943500585499628,8.162029857522692,8.68301010131836,752170,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,13-05-2003,8.943500585499628,9.030330505371094,8.596180181446893,8.68301010131836,526229,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,14-05-2003,8.856671324273705,9.985463357162113,8.683011457409016,9.464482307434082,797615,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,15-05-2003,9.551312965433407,9.724973556865079,9.377653098568718,9.464482307434082,868012,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,16-05-2003,9.551312017910972,9.724972592114927,9.20399159406997,9.377652168273926,446810,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,19-05-2003,9.55130935597396,9.638139256593105,9.117159128311517,9.203989028930664,445551,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,20-05-2003,9.117160109621164,9.290819929551029,8.856668930592793,8.943499565124512,262185,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,21-05-2003,9.117161793751094,9.898632576923013,9.030331143179943,9.72497272491455,598363,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,22-05-2003,9.985459786994443,10.506440650452733,9.464478923536156,10.419610023498535,1612429,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,23-05-2003,10.766931040512167,10.940591580868329,10.419610684366614,10.853761672973633,904729,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,26-05-2003,11.027421652058734,11.6352324654557,10.940591742878249,11.461572647094727,1251600,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,27-05-2003,11.808891024409899,11.808891024409899,10.853760010192678,10.940589904785156,1049293,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,28-05-2003,11.287913610226362,11.374743530991896,10.940593202597348,11.114253044128418,574205,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,29-05-2003,11.287912328959129,11.72206260807419,11.201082418049475,11.548402786254883,1040854,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,30-05-2003,11.635231724591883,12.243041774720263,11.635231724591883,11.895721435546875,1371874,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,02-06-2003,12.069383121946586,12.764023866741113,11.982553209988971,12.243042945861816,1529006,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,03-06-2003,12.503532210241987,12.590362838460385,11.722061628243548,11.895721435546875,894201,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,04-06-2003,12.156211853027344,12.329871649722008,11.895720708851968,12.156211853027344,810372,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,05-06-2003,11.982552063765272,12.416703031157057,11.895721435546875,11.895721435546875,815897,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,06-06-2003,11.895721435546875,12.243041774720263,11.808892256461945,11.895721435546875,473320,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,09-06-2003,12.069380796694604,13.111340988578554,11.808891111006949,12.937681198120117,2252565,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,10-06-2003,13.19817340033979,13.45866384596187,11.808892714344468,11.982552528381348,3064916,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,11-06-2003,12.329873582386234,12.85085450326553,12.156213758471004,12.243042945861816,1080908,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,12-06-2003,12.24304383760371,12.850855439278362,12.24304383760371,12.503534317016602,1091158,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,13-06-2003,13.198173093762252,13.198173093762252,12.329872594613898,12.416703224182129,513633,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,16-06-2003,12.590364042825883,12.590364042825883,12.069383121946586,12.243042945861816,494274,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,17-06-2003,12.503533406301464,12.503533406301464,12.156213758471004,12.243042945861816,397431,0.0,0.0
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,NIFTY500,18-06-2003,12.329871649722008,12.41670227263603,12.069381230113322,12.156211853027344,771932,0.0,0.0
