Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,01-01-1996,4.600218505781306,4.624902250409057,4.569924342394294,4.617048263549805,104121369,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,02-01-1996,4.605830416734087,4.628270302290214,4.547485935063027,4.581145763397217,168743308,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,03-01-1996,4.65631894421155,4.868378121911788,4.605829363111176,4.615927219390869,209323879,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,04-01-1996,4.572168563916198,4.586754455011268,4.5115802324548335,4.5732903480529785,216900264,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,05-01-1996,4.555339472212873,4.555339472212873,4.502605416725157,4.54187536239624,166708467,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,08-01-1996,4.532899044782599,4.5362646972053335,4.315229745094449,4.360109806060791,186974245,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,09-01-1996,4.231079442878392,4.308497235356304,4.0897067663599085,4.234445095062256,388766555,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,10-01-1996,4.151416301437605,4.25127425866159,4.106536249946615,4.125609874725342,276606655,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,11-01-1996,4.084097684217912,4.274838802420938,4.078487563181953,4.254642486572266,409645726,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,12-01-1996,4.28605763280692,4.318595969006558,4.181711319406049,4.209761619567871,374687924,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,15-01-1996,4.197419659355753,4.218737757456919,4.142441737607513,4.166003704071045,199981539,0.0,0.0
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY500,16-01-1996,4.151417506791937,4.196297571313749,4.137953397524814,4.173857688903809,217247573,0.0,0.0
