Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,23-07-2021,116.0,138.89999389648438,115.0,126.0,694895200,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,26-07-2021,126.3499984741211,143.75,125.30000305175781,140.64999389648438,249723800,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,27-07-2021,141.6999969482422,147.8000030517578,127.75,132.89999389648438,240341900,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,28-07-2021,131.0,135.0,123.55000305175781,131.1999969482422,159793700,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,29-07-2021,134.9499969482422,144.0,132.1999969482422,141.5500030517578,117973000,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,30-07-2021,142.60000610351562,142.6999969482422,131.0,133.5,88312520,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,02-08-2021,135.75,140.75,135.14999389648438,139.6999969482422,66909730,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,03-08-2021,137.0,140.8000030517578,137.0,139.39999389648438,46610000,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,04-08-2021,139.8000030517578,141.0,135.25,138.39999389648438,41134410,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,05-08-2021,138.75,138.89999389648438,132.0,134.9499969482422,38437130,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,06-08-2021,135.5,136.1999969482422,130.10000610351562,131.35000610351562,31975350,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,09-08-2021,132.39999389648438,133.5500030517578,127.25,130.60000610351562,41358290,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,10-08-2021,131.0,131.4499969482422,122.0999984741211,125.19999694824219,43164000,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,11-08-2021,123.0,138.75,123.0,135.64999389648438,111702700,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,12-08-2021,135.64999389648438,137.39999389648438,132.0500030517578,135.4499969482422,51256670,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,13-08-2021,133.85000610351562,139.75,132.10000610351562,137.35000610351562,33674300,0.0,0.0
ETERNAL,Eternal Ltd.,Consumer Services,NIFTY500,16-08-2021,136.39999389648438,136.89999389648438,132.25,134.9499969482422,20305360,0.0,0.0
