Symbol,Company,Industry,Index,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
SBIN,State Bank of India,Financial Services,NIFTY500,01-01-1996,11.881038699601183,12.0639630760701,11.785079086480813,11.965003967285156,43733533,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-01-1996,12.009984364705394,12.0549646713843,11.275291069261284,11.584162712097168,56167280,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,03-01-1996,11.650134037482449,11.80306949713724,11.21531513350079,11.275290489196777,68296318,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,04-01-1996,11.12535181365123,11.335263105495473,10.94842526562638,11.236305236816406,86073880,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-01-1996,11.275292470533659,11.305278941243863,11.098365867584562,11.173335075378418,76613039,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,08-01-1996,11.110361955629072,11.215317639138293,10.756509945263605,10.846471786499023,55395172,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,09-01-1996,10.735514399498802,11.875037508931715,10.61856319995618,11.44021987915039,82057540,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,10-01-1996,11.065377733191923,11.260296422860186,10.840471366281298,10.915440559387207,54360749,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,11-01-1996,10.79549080855208,11.395239489644702,10.79549080855208,11.332265853881836,65973105,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,12-01-1996,11.365252648754574,11.590159026904395,11.170333949345682,11.338264465332031,102152486,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,15-01-1996,11.455214517796515,11.569167442919868,11.305276139369198,11.374247550964355,68169665,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,16-01-1996,11.380244782054138,12.414813481482952,11.305275596440826,11.614147186279297,92497161,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,17-01-1996,11.350257056509955,11.425226241784435,11.09536425139067,11.137346267700195,65477620,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,18-01-1996,11.008401567044222,11.203320251279617,10.885452578740265,11.0623779296875,67620657,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,19-01-1996,10.990408784833322,11.233308490942802,10.990408784833322,11.194323539733887,47652365,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,22-01-1996,11.275291069261284,11.64113857549524,11.251301168230137,11.584162712097168,81512772,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,23-01-1996,11.689117330234442,11.932015814166034,11.54517793694427,11.707109451293945,130297068,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,24-01-1996,11.33526512428268,11.395240482580785,11.029394191702437,11.31127643585205,54484752,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,25-01-1996,11.515189354155053,11.617145507074417,11.365250982433672,11.419228553771973,67701207,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,26-01-1996,11.419228553771973,11.419228553771973,11.419228553771973,11.419228553771973,0,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,29-01-1996,11.545180272044027,12.051967746175857,11.48820318981976,11.941014289855957,75689901,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,30-01-1996,12.114938736083714,12.522768222457234,11.815064399022493,12.207900047302246,89163372,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,31-01-1996,11.935018007963828,12.15992444453747,11.57816647809908,11.791078567504883,56831282,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,01-02-1996,11.710109677818128,12.474790711072016,11.710109677818128,12.375831604003906,96599349,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,02-02-1996,12.62472766223798,13.31443947791186,12.534765831344858,13.230475425720215,106010376,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,05-02-1996,13.404401910207522,14.543926465626528,13.404401910207522,14.064126014709473,160942920,0.0,0.0
SBIN,State Bank of India,Financial Services,NIFTY500,06-02-1996,14.274039353401474,14.723852149573794,13.854214238628275,14.184076309204102,147345446,0.0,0.0
